station_id,destination_id,hour,temperature,humidity,weekday,is_holiday,passenger_volume_last_hour,weather_condition,day_type,passenger_flow
104,204,14:00,34.4,82,Monday,No,973,Rainy,Weekend,Medium
105,204,16:00,24.6,61,Monday,Yes,938,Foggy,WorkingDay,Low
104,204,12:00,38.2,54,Sunday,No,848,Rainy,WorkingDay,Low
101,202,18:00,29.4,56,Saturday,No,683,Foggy,Weekend,Low
104,205,16:00,21,88,Sunday,Yes,464,Rainy,WorkingDay,Medium
105,205,16:00,39.3,34,Thursday,No,136,Foggy,Weekend,Medium
103,201,12:00,21.6,43,Thursday,No,183,Cloudy,WorkingDay,High
105,202,14:00,27.1,76,Friday,Yes,602,Rainy,Weekend,High
105,203,08:00,27.5,87,Sunday,No,758,Rainy,Weekend,Low
105,202,16:00,37.3,46,Friday,No,808,Clear,Weekend,Low
104,201,08:00,27.1,66,Wednesday,Yes,185,Clear,WorkingDay,Medium
105,202,14:00,27.1,76,Friday,Yes,602,Rainy,Weekend,High
101,202,18:00,29.4,56,Saturday,No,683,Foggy,Weekend,Low
103,202,18:00,28.4,55,Tuesday,Yes,541,Clear,Weekend,Low
102,205,08:00,36.7,89,Sunday,Yes,286,Foggy,WorkingDay,Low
103,202,20:00,35.2,55,Friday,No,602,Clear,WorkingDay,High
101,203,12:00,23.7,44,Wednesday,Yes,252,Clear,Weekend,Medium
102,205,18:00,29.5,59,Saturday,No,471,Cloudy,Weekend,Medium
104,201,06:00,36.9,47,Friday,Yes,542,Foggy,WorkingDay,Medium
101,202,18:00,25.3,31,Thursday,Yes,741,Cloudy,Weekend,High
104,205,10:00,34.4,89,Wednesday,Yes,931,Cloudy,WorkingDay,Medium
104,204,14:00,34.1,78,Sunday,Yes,929,Foggy,Weekend,Low
101,204,20:00,28.5,42,Thursday,Yes,588,Rainy,Weekend,High
102,205,14:00,23,62,Tuesday,No,510,Cloudy,WorkingDay,Low
103,205,10:00,37.9,40,Tuesday,No,739,Cloudy,WorkingDay,Low
101,201,18:00,23.2,65,Friday,Yes,357,Foggy,WorkingDay,Low
101,204,16:00,35.7,72,Tuesday,No,479,Foggy,WorkingDay,Low
102,201,06:00,37.9,65,Sunday,Yes,256,Foggy,WorkingDay,Medium
105,202,10:00,39.1,82,Wednesday,Yes,617,Cloudy,WorkingDay,High
102,205,14:00,35.4,56,Saturday,No,194,Cloudy,Weekend,High
103,205,08:00,25,31,Tuesday,Yes,486,Rainy,Weekend,Low
101,203,06:00,26.7,81,Thursday,Yes,114,Rainy,Weekend,Low
101,201,18:00,27.4,68,Thursday,Yes,195,Cloudy,WorkingDay,Medium
102,203,16:00,35.4,54,Thursday,No,458,Clear,Weekend,Medium
102,204,14:00,36.1,78,Saturday,No,116,Clear,WorkingDay,Low
102,202,08:00,33.7,55,Friday,No,581,Rainy,WorkingDay,High
105,203,14:00,22.1,66,Thursday,No,143,Foggy,Weekend,Medium
104,201,12:00,32.7,35,Wednesday,No,895,Clear,Weekend,Low
105,202,16:00,32.7,37,Saturday,Yes,636,Cloudy,Weekend,Low
102,205,10:00,32.4,88,Saturday,No,309,Foggy,WorkingDay,High
101,201,08:00,23.2,40,Thursday,No,545,Cloudy,Weekend,High
104,202,20:00,39.7,61,Tuesday,Yes,346,Foggy,Weekend,Medium
105,204,06:00,25.4,53,Friday,Yes,926,Clear,Weekend,High
102,203,06:00,32.8,68,Tuesday,No,803,Clear,WorkingDay,Medium
105,203,12:00,22.3,59,Saturday,Yes,731,Cloudy,WorkingDay,Medium
103,203,10:00,29.5,55,Saturday,No,573,Clear,WorkingDay,High
105,203,18:00,28,57,Sunday,Yes,174,Clear,Weekend,High
101,204,20:00,28.5,42,Thursday,Yes,588,Rainy,Weekend,High
103,202,14:00,26.7,59,Saturday,No,650,Clear,WorkingDay,High
103,203,20:00,21.8,88,Tuesday,Yes,924,Foggy,Weekend,High
105,202,20:00,27.9,80,Wednesday,No,990,Rainy,WorkingDay,High
104,205,18:00,23.1,77,Friday,No,672,Rainy,WorkingDay,Medium
104,203,14:00,35.2,66,Thursday,No,473,Cloudy,WorkingDay,Low
102,202,18:00,30.9,70,Thursday,No,256,Rainy,Weekend,High
103,205,18:00,28.7,74,Sunday,No,752,Foggy,WorkingDay,Low
101,201,08:00,33.2,42,Thursday,No,821,Cloudy,WorkingDay,Low
105,203,14:00,22.1,66,Thursday,No,143,Foggy,Weekend,Medium
101,203,12:00,27.6,30,Friday,Yes,395,Cloudy,Weekend,Medium
105,204,10:00,26.8,61,Monday,No,136,Clear,Weekend,Low
103,202,20:00,20.7,44,Sunday,Yes,139,Foggy,WorkingDay,Low
102,201,20:00,25.9,77,Wednesday,Yes,939,Foggy,WorkingDay,High
103,205,14:00,23.2,54,Saturday,No,756,Rainy,Weekend,Low
104,201,14:00,25,48,Tuesday,Yes,138,Rainy,WorkingDay,Medium
103,204,18:00,27,30,Saturday,Yes,316,Clear,WorkingDay,Medium
102,203,20:00,39.4,81,Monday,No,367,Rainy,Weekend,Medium
101,205,18:00,35,89,Thursday,Yes,373,Cloudy,WorkingDay,Medium
104,203,14:00,36.2,30,Saturday,No,418,Rainy,Weekend,Medium
103,201,08:00,34.6,69,Saturday,Yes,825,Foggy,Weekend,Low
103,201,16:00,34.2,48,Monday,No,247,Cloudy,WorkingDay,Medium
104,202,16:00,38.9,45,Saturday,No,668,Cloudy,Weekend,Medium
101,203,18:00,23.7,58,Thursday,Yes,870,Clear,WorkingDay,High
104,205,14:00,24.1,86,Saturday,No,216,Cloudy,Weekend,High
103,205,08:00,25,31,Tuesday,Yes,486,Rainy,Weekend,Low
104,202,10:00,39.7,40,Sunday,No,952,Foggy,WorkingDay,High
102,205,12:00,23.5,30,Monday,Yes,850,Rainy,WorkingDay,Medium
101,201,14:00,24.4,51,Monday,No,334,Foggy,WorkingDay,High
102,201,18:00,35.2,60,Saturday,No,760,Rainy,WorkingDay,Low
101,205,14:00,37.5,31,Friday,Yes,410,Cloudy,WorkingDay,Low
102,203,12:00,36.9,49,Wednesday,Yes,251,Foggy,WorkingDay,Low
105,205,06:00,21.7,48,Saturday,Yes,747,Rainy,Weekend,Medium
102,202,10:00,21.8,41,Saturday,No,124,Clear,Weekend,Medium
105,203,14:00,35.7,43,Monday,No,677,Cloudy,Weekend,High
101,202,18:00,34.1,34,Saturday,No,128,Clear,WorkingDay,Medium
104,203,08:00,39.5,43,Saturday,Yes,322,Foggy,WorkingDay,High
105,202,12:00,25.6,48,Tuesday,No,915,Foggy,Weekend,High
101,205,18:00,30.2,86,Friday,Yes,135,Cloudy,WorkingDay,High
105,201,18:00,31.4,87,Friday,No,490,Cloudy,WorkingDay,High
104,201,08:00,34.4,85,Wednesday,No,913,Rainy,Weekend,High
104,205,10:00,34.4,89,Wednesday,Yes,931,Cloudy,WorkingDay,Medium
103,205,10:00,23.5,57,Wednesday,No,257,Cloudy,WorkingDay,High
103,202,18:00,31.4,80,Saturday,Yes,272,Cloudy,Weekend,Medium
104,202,16:00,38.9,45,Saturday,No,668,Cloudy,Weekend,Medium
103,201,18:00,32.5,33,Monday,No,873,Clear,Weekend,Medium
101,203,20:00,25.2,85,Thursday,Yes,673,Foggy,Weekend,Medium
104,205,06:00,33.9,72,Friday,Yes,345,Rainy,Weekend,High
104,203,10:00,32.2,73,Wednesday,No,956,Rainy,Weekend,Low
103,202,14:00,20.1,65,Tuesday,Yes,356,Clear,Weekend,Low
103,205,08:00,31.8,88,Sunday,Yes,502,Foggy,Weekend,Low
102,205,18:00,38.6,44,Monday,No,814,Rainy,WorkingDay,High
103,203,12:00,23.6,33,Tuesday,Yes,795,Cloudy,WorkingDay,Medium
103,204,08:00,39,73,Tuesday,No,539,Cloudy,WorkingDay,High
103,205,18:00,21,81,Sunday,No,449,Clear,WorkingDay,Medium
103,201,14:00,36.1,73,Friday,No,439,Cloudy,Weekend,Medium
103,203,16:00,33.7,45,Monday,Yes,891,Rainy,Weekend,High
102,202,18:00,34.7,69,Friday,No,396,Rainy,WorkingDay,High
104,203,10:00,39.4,76,Monday,Yes,248,Cloudy,WorkingDay,High
105,205,16:00,39.3,34,Thursday,No,136,Foggy,Weekend,Medium
103,202,16:00,37.3,61,Wednesday,No,574,Clear,WorkingDay,High
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
104,205,08:00,25.2,64,Tuesday,No,343,Rainy,Weekend,Low
105,201,10:00,24.7,54,Thursday,No,531,Clear,Weekend,Medium
105,205,06:00,30.1,30,Friday,No,424,Clear,WorkingDay,Medium
104,203,06:00,31.6,51,Friday,Yes,150,Cloudy,Weekend,High
105,201,14:00,29.2,63,Monday,Yes,513,Cloudy,WorkingDay,Low
105,201,10:00,23.6,66,Saturday,Yes,377,Foggy,WorkingDay,Low
103,201,16:00,34.2,48,Monday,No,247,Cloudy,WorkingDay,Medium
104,203,06:00,31.6,51,Friday,Yes,150,Cloudy,Weekend,High
103,204,10:00,29.1,79,Sunday,Yes,298,Rainy,Weekend,Low
105,205,16:00,33.4,50,Thursday,No,834,Rainy,WorkingDay,Medium
102,203,16:00,28.1,87,Sunday,Yes,759,Foggy,Weekend,High
104,201,08:00,38.2,87,Sunday,Yes,998,Cloudy,Weekend,High
102,203,08:00,38.3,83,Sunday,Yes,763,Foggy,Weekend,Medium
101,202,18:00,26.8,66,Sunday,No,678,Cloudy,WorkingDay,Medium
102,203,06:00,29.9,35,Sunday,No,136,Cloudy,Weekend,High
104,204,12:00,36.3,86,Saturday,No,671,Cloudy,Weekend,High
103,201,06:00,38.3,38,Thursday,Yes,939,Clear,WorkingDay,Low
102,201,12:00,22,61,Saturday,No,187,Cloudy,Weekend,Low
105,204,10:00,21.8,37,Wednesday,No,690,Foggy,Weekend,Low
101,204,14:00,36.1,33,Sunday,Yes,448,Clear,WorkingDay,Low
101,202,18:00,25.3,31,Thursday,Yes,741,Cloudy,Weekend,High
102,204,12:00,30.7,62,Thursday,Yes,789,Rainy,Weekend,High
101,203,12:00,23.6,79,Tuesday,Yes,214,Foggy,Weekend,High
103,204,06:00,24.8,54,Sunday,Yes,730,Rainy,WorkingDay,Medium
105,203,14:00,29.1,81,Friday,Yes,795,Foggy,Weekend,Medium
101,204,06:00,20.8,79,Thursday,Yes,134,Foggy,Weekend,Low
105,203,12:00,20.1,61,Monday,Yes,624,Clear,Weekend,Low
105,203,08:00,30,37,Tuesday,No,360,Clear,Weekend,Low
102,203,12:00,37.7,30,Saturday,No,838,Cloudy,Weekend,High
103,202,20:00,20.7,44,Sunday,Yes,139,Foggy,WorkingDay,Low
103,204,08:00,26.7,84,Friday,No,970,Rainy,Weekend,Medium
103,202,20:00,22.8,56,Monday,No,924,Cloudy,Weekend,Medium
104,205,06:00,33.9,72,Friday,Yes,345,Rainy,Weekend,High
104,202,10:00,27.5,38,Monday,Yes,150,Rainy,Weekend,Medium
102,205,12:00,23.5,30,Monday,Yes,850,Rainy,WorkingDay,Medium
104,205,06:00,33.9,72,Friday,Yes,345,Rainy,Weekend,High
104,205,18:00,23.1,77,Friday,No,672,Rainy,WorkingDay,Medium
104,201,16:00,33.9,32,Saturday,No,755,Clear,Weekend,Medium
104,203,16:00,38.7,34,Monday,No,411,Foggy,Weekend,Medium
105,202,06:00,36.6,33,Thursday,No,599,Cloudy,Weekend,Medium
104,203,08:00,39.5,43,Saturday,Yes,322,Foggy,WorkingDay,High
105,205,16:00,39.4,65,Sunday,No,493,Rainy,Weekend,High
101,201,18:00,37.9,66,Tuesday,Yes,709,Clear,WorkingDay,Medium
102,201,16:00,20.5,42,Sunday,No,790,Rainy,WorkingDay,High
101,205,16:00,27.5,30,Tuesday,No,441,Rainy,WorkingDay,Low
103,204,12:00,32.3,63,Tuesday,No,905,Foggy,WorkingDay,High
102,202,08:00,27,40,Tuesday,No,512,Rainy,WorkingDay,Low
104,203,14:00,35.2,66,Thursday,No,473,Cloudy,WorkingDay,Low
101,203,06:00,20.6,47,Friday,Yes,829,Rainy,WorkingDay,High
105,204,12:00,39.7,30,Sunday,No,669,Cloudy,Weekend,Low
101,204,20:00,38.6,89,Friday,No,335,Cloudy,WorkingDay,Medium
102,201,12:00,38.5,36,Monday,No,309,Clear,Weekend,Low
103,204,08:00,26.7,84,Friday,No,970,Rainy,Weekend,Medium
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
105,204,16:00,26.3,47,Wednesday,No,892,Cloudy,Weekend,High
102,205,18:00,27.9,83,Tuesday,No,669,Clear,Weekend,Low
101,203,06:00,20.6,47,Friday,Yes,829,Rainy,WorkingDay,High
103,203,10:00,39.5,73,Tuesday,Yes,379,Cloudy,WorkingDay,High
105,202,20:00,27.9,80,Wednesday,No,990,Rainy,WorkingDay,High
103,205,18:00,24.3,78,Wednesday,Yes,892,Clear,WorkingDay,Low
104,203,12:00,39.4,52,Sunday,Yes,576,Rainy,Weekend,High
102,202,18:00,34.7,69,Friday,No,396,Rainy,WorkingDay,High
105,205,06:00,39.6,80,Sunday,No,537,Clear,WorkingDay,Medium
105,205,18:00,24.5,38,Monday,No,894,Rainy,Weekend,High
101,201,08:00,27.6,82,Monday,No,236,Rainy,WorkingDay,High
102,201,12:00,32.5,73,Friday,No,792,Foggy,WorkingDay,High
104,203,18:00,33,82,Thursday,Yes,216,Clear,WorkingDay,High
101,205,14:00,38.8,31,Sunday,No,291,Rainy,WorkingDay,High
105,201,06:00,23.8,34,Saturday,Yes,846,Foggy,WorkingDay,Medium
105,205,18:00,22.3,82,Tuesday,Yes,141,Rainy,Weekend,High
105,204,10:00,28,48,Thursday,Yes,703,Cloudy,Weekend,Medium
102,203,06:00,29.9,35,Sunday,No,136,Cloudy,Weekend,High
101,201,14:00,31.3,87,Sunday,No,876,Clear,Weekend,Medium
101,205,14:00,21.5,35,Saturday,Yes,693,Cloudy,WorkingDay,Medium
102,205,20:00,33.6,38,Monday,Yes,266,Clear,WorkingDay,Low
104,202,12:00,26.4,68,Thursday,Yes,185,Foggy,Weekend,Medium
105,202,18:00,34.5,86,Saturday,No,265,Cloudy,WorkingDay,Medium
103,204,14:00,37.8,52,Tuesday,No,242,Cloudy,WorkingDay,High
103,204,08:00,37.5,76,Monday,Yes,476,Clear,WorkingDay,Low
104,203,18:00,29.1,34,Sunday,No,749,Cloudy,Weekend,Medium
103,201,14:00,36.1,73,Friday,No,439,Cloudy,Weekend,Medium
105,205,12:00,36.8,83,Saturday,No,924,Foggy,WorkingDay,High
105,205,16:00,24.2,76,Sunday,Yes,953,Cloudy,WorkingDay,Low
104,204,10:00,22.2,43,Monday,Yes,475,Clear,WorkingDay,High
101,202,06:00,36.6,75,Wednesday,No,429,Foggy,Weekend,Low
104,203,16:00,38.7,34,Monday,No,411,Foggy,Weekend,Medium
103,204,20:00,38.6,78,Thursday,Yes,401,Cloudy,WorkingDay,Medium
105,202,08:00,34,45,Thursday,No,753,Foggy,Weekend,Low
103,201,18:00,32.5,33,Monday,No,873,Clear,Weekend,Medium
105,203,14:00,28.3,34,Thursday,Yes,914,Cloudy,Weekend,Medium
103,201,12:00,22.3,50,Friday,No,445,Clear,Weekend,High
105,203,12:00,20.1,61,Monday,Yes,624,Clear,Weekend,Low
103,202,16:00,37.3,61,Wednesday,No,574,Clear,WorkingDay,High
101,201,18:00,37.9,66,Tuesday,Yes,709,Clear,WorkingDay,Medium
102,201,18:00,35.2,60,Saturday,No,760,Rainy,WorkingDay,Low
102,204,08:00,39.6,60,Wednesday,Yes,105,Rainy,Weekend,Low
101,201,08:00,23.2,40,Thursday,No,545,Cloudy,Weekend,High
104,203,18:00,33.4,62,Sunday,Yes,552,Cloudy,WorkingDay,Medium
101,205,16:00,30.8,84,Friday,Yes,919,Clear,Weekend,Low
101,201,10:00,23.7,74,Monday,No,984,Rainy,Weekend,High
103,205,16:00,23.7,52,Monday,No,226,Foggy,WorkingDay,High
104,202,06:00,22.5,88,Monday,Yes,904,Cloudy,Weekend,High
103,204,14:00,30.2,51,Friday,No,474,Cloudy,WorkingDay,Low
104,205,16:00,26.5,61,Sunday,No,571,Cloudy,Weekend,High
104,203,16:00,27.4,61,Thursday,No,558,Clear,WorkingDay,Medium
101,204,14:00,32,65,Saturday,No,391,Cloudy,Weekend,Medium
104,204,16:00,33.6,57,Sunday,No,289,Clear,Weekend,High
105,203,06:00,37.1,50,Wednesday,No,260,Cloudy,WorkingDay,Medium
104,202,16:00,30.3,46,Tuesday,No,183,Foggy,Weekend,High
102,202,06:00,30.4,31,Thursday,Yes,921,Cloudy,WorkingDay,Low
105,204,10:00,21.8,37,Wednesday,No,690,Foggy,Weekend,Low
105,202,12:00,25.6,48,Tuesday,No,915,Foggy,Weekend,High
103,202,20:00,35.2,55,Friday,No,602,Clear,WorkingDay,High
102,204,08:00,39.6,60,Wednesday,Yes,105,Rainy,Weekend,Low
103,204,10:00,21.1,64,Sunday,No,314,Clear,WorkingDay,Medium
103,203,06:00,29,44,Sunday,Yes,641,Rainy,WorkingDay,High
105,205,06:00,29.9,45,Saturday,No,984,Rainy,Weekend,High
101,201,10:00,37.6,48,Sunday,Yes,435,Clear,WorkingDay,Low
104,203,06:00,37.3,70,Monday,Yes,880,Clear,WorkingDay,Medium
103,204,10:00,30.4,74,Tuesday,Yes,525,Foggy,Weekend,Low
103,201,06:00,36.3,36,Thursday,No,316,Clear,Weekend,Medium
105,205,06:00,39.6,80,Sunday,No,537,Clear,WorkingDay,Medium
102,205,14:00,23,62,Tuesday,No,510,Cloudy,WorkingDay,Low
104,205,10:00,30.4,49,Saturday,Yes,989,Rainy,WorkingDay,Medium
102,201,10:00,20.8,54,Sunday,No,376,Cloudy,Weekend,Low
104,204,18:00,37.1,81,Saturday,Yes,552,Foggy,Weekend,Medium
103,202,10:00,38.1,41,Wednesday,Yes,754,Cloudy,WorkingDay,Low
105,205,06:00,21.7,48,Saturday,Yes,747,Rainy,Weekend,Medium
103,204,08:00,39,73,Tuesday,No,539,Cloudy,WorkingDay,High
102,203,06:00,29.9,35,Sunday,No,136,Cloudy,Weekend,High
104,205,10:00,33.1,56,Sunday,Yes,806,Foggy,WorkingDay,Low
105,202,18:00,34.4,55,Friday,No,625,Clear,Weekend,Low
102,205,14:00,35.4,56,Saturday,No,194,Cloudy,Weekend,High
103,203,12:00,29.9,61,Sunday,No,417,Clear,WorkingDay,Low
105,205,10:00,32.1,64,Wednesday,Yes,674,Foggy,WorkingDay,Low
105,204,06:00,25.4,53,Friday,Yes,926,Clear,Weekend,High
103,201,18:00,35.8,66,Saturday,Yes,939,Cloudy,WorkingDay,High
104,201,08:00,26.5,45,Monday,No,848,Foggy,WorkingDay,High
105,201,08:00,34.3,56,Saturday,No,168,Foggy,WorkingDay,Low
103,202,18:00,36.6,58,Saturday,Yes,623,Rainy,WorkingDay,High
105,203,12:00,29.3,51,Saturday,Yes,413,Foggy,WorkingDay,Low
104,205,12:00,23.5,74,Thursday,No,500,Clear,Weekend,Low
102,205,06:00,36,41,Saturday,Yes,789,Foggy,Weekend,Low
103,204,18:00,22.4,70,Saturday,No,100,Cloudy,Weekend,High
103,204,12:00,31.8,87,Saturday,Yes,422,Clear,Weekend,Medium
101,201,18:00,37.9,66,Tuesday,Yes,709,Clear,WorkingDay,Medium
105,205,16:00,39.4,65,Sunday,No,493,Rainy,Weekend,High
105,204,10:00,39.7,66,Monday,Yes,476,Rainy,WorkingDay,High
101,201,20:00,28.4,41,Sunday,No,253,Cloudy,WorkingDay,Medium
102,204,18:00,36.8,40,Wednesday,Yes,572,Cloudy,Weekend,High
104,205,10:00,33.3,31,Wednesday,No,489,Rainy,WorkingDay,Low
104,205,10:00,33.3,31,Wednesday,No,489,Rainy,WorkingDay,Low
101,205,10:00,24.8,84,Monday,Yes,624,Cloudy,Weekend,Low
105,205,18:00,22.3,82,Tuesday,Yes,141,Rainy,Weekend,High
101,205,14:00,21.5,35,Saturday,Yes,693,Cloudy,WorkingDay,Medium
104,205,16:00,21,88,Sunday,Yes,464,Rainy,WorkingDay,Medium
105,205,10:00,34.8,64,Wednesday,No,972,Foggy,Weekend,Medium
102,205,18:00,38.6,44,Monday,No,814,Rainy,WorkingDay,High
103,201,14:00,36.1,73,Friday,No,439,Cloudy,Weekend,Medium
103,205,10:00,37.5,88,Wednesday,No,976,Foggy,Weekend,High
104,203,06:00,37.3,70,Monday,Yes,880,Clear,WorkingDay,Medium
102,201,12:00,38.5,36,Monday,No,309,Clear,Weekend,Low
102,203,08:00,28.9,64,Thursday,No,982,Clear,WorkingDay,High
101,201,14:00,35.3,58,Saturday,Yes,417,Cloudy,Weekend,Medium
101,205,08:00,35.6,72,Tuesday,Yes,761,Clear,WorkingDay,High
101,201,08:00,23.2,40,Thursday,No,545,Cloudy,Weekend,High
105,204,10:00,26.8,61,Monday,No,136,Clear,Weekend,Low
102,205,14:00,25.2,34,Monday,No,275,Cloudy,WorkingDay,High
102,203,08:00,38.7,61,Saturday,Yes,583,Clear,WorkingDay,Low
105,201,18:00,31.4,87,Friday,No,490,Cloudy,WorkingDay,High
102,204,08:00,33.2,62,Tuesday,No,670,Clear,WorkingDay,High
102,202,06:00,29.7,62,Sunday,Yes,918,Cloudy,WorkingDay,High
101,204,14:00,22.4,43,Monday,Yes,742,Foggy,WorkingDay,Low
104,205,18:00,35,44,Friday,Yes,764,Foggy,Weekend,Medium
101,204,16:00,25,59,Friday,No,137,Clear,WorkingDay,High
103,203,12:00,33.9,86,Monday,Yes,501,Rainy,Weekend,Low
102,204,14:00,36.1,78,Saturday,No,116,Clear,WorkingDay,Low
102,202,18:00,34.7,69,Friday,No,396,Rainy,WorkingDay,High
102,203,08:00,29,70,Tuesday,Yes,260,Rainy,WorkingDay,High
102,203,06:00,32.8,68,Tuesday,No,803,Clear,WorkingDay,Medium
102,204,10:00,22.9,73,Friday,Yes,829,Cloudy,WorkingDay,High
104,201,16:00,33.9,32,Saturday,No,755,Clear,Weekend,Medium
105,203,06:00,37.1,50,Wednesday,No,260,Cloudy,WorkingDay,Medium
101,203,12:00,31.2,77,Saturday,Yes,930,Rainy,WorkingDay,Medium
101,203,12:00,27.6,30,Friday,Yes,395,Cloudy,Weekend,Medium
105,201,14:00,22.6,84,Saturday,No,947,Rainy,WorkingDay,Low
102,205,18:00,38.6,44,Monday,No,814,Rainy,WorkingDay,High
103,201,14:00,31.9,41,Sunday,No,106,Rainy,Weekend,Low
102,202,06:00,30.4,31,Thursday,Yes,921,Cloudy,WorkingDay,Low
101,204,08:00,29.8,68,Saturday,No,711,Rainy,WorkingDay,Low
105,205,06:00,28.4,88,Sunday,Yes,183,Clear,Weekend,Low
103,205,16:00,22.6,80,Friday,No,784,Foggy,Weekend,High
101,204,20:00,20.4,43,Saturday,No,376,Foggy,WorkingDay,High
103,202,20:00,20.7,44,Sunday,Yes,139,Foggy,WorkingDay,Low
103,201,08:00,25.8,51,Friday,No,895,Foggy,Weekend,Medium
101,203,12:00,23.6,79,Tuesday,Yes,214,Foggy,Weekend,High
101,201,14:00,27.5,58,Tuesday,Yes,370,Rainy,WorkingDay,Low
103,205,18:00,26.1,31,Wednesday,Yes,921,Clear,WorkingDay,Low
104,205,06:00,33.9,72,Friday,Yes,345,Rainy,Weekend,High
102,201,20:00,25.9,77,Wednesday,Yes,939,Foggy,WorkingDay,High
103,205,14:00,23.2,54,Saturday,No,756,Rainy,Weekend,Low
104,203,12:00,39.4,52,Sunday,Yes,576,Rainy,Weekend,High
105,204,08:00,21.5,46,Wednesday,Yes,213,Rainy,Weekend,Medium
105,205,10:00,34.8,64,Wednesday,No,972,Foggy,Weekend,Medium
101,204,16:00,25,59,Friday,No,137,Clear,WorkingDay,High
101,204,20:00,20.4,43,Saturday,No,376,Foggy,WorkingDay,High
105,203,18:00,36.1,57,Friday,Yes,572,Foggy,Weekend,High
102,203,18:00,33.4,61,Sunday,No,877,Foggy,Weekend,Low
104,203,08:00,35.1,39,Monday,Yes,557,Foggy,WorkingDay,High
105,204,08:00,38.9,40,Sunday,No,161,Cloudy,Weekend,High
102,204,16:00,28.2,72,Wednesday,Yes,640,Foggy,Weekend,Low
105,204,20:00,31.3,74,Monday,No,388,Rainy,Weekend,Low
102,203,14:00,27.5,39,Monday,Yes,138,Rainy,WorkingDay,Low
104,202,06:00,32.4,80,Sunday,No,180,Cloudy,WorkingDay,Low
104,204,18:00,21.8,76,Monday,Yes,220,Foggy,WorkingDay,High
101,201,08:00,33.2,42,Thursday,No,821,Cloudy,WorkingDay,Low
101,202,16:00,31.4,78,Friday,No,611,Cloudy,WorkingDay,High
102,201,14:00,36.7,46,Sunday,No,352,Rainy,Weekend,Medium
103,202,14:00,20.1,65,Tuesday,Yes,356,Clear,Weekend,Low
105,204,14:00,29.9,54,Wednesday,Yes,441,Foggy,WorkingDay,Low
104,203,08:00,23.8,74,Tuesday,Yes,576,Cloudy,Weekend,High
104,203,08:00,39.5,43,Saturday,Yes,322,Foggy,WorkingDay,High
105,203,14:00,29.1,81,Friday,Yes,795,Foggy,Weekend,Medium
105,205,16:00,20.3,43,Thursday,No,319,Cloudy,Weekend,High
103,204,20:00,21.3,70,Wednesday,Yes,198,Clear,Weekend,High
104,203,08:00,36.5,66,Wednesday,Yes,104,Clear,WorkingDay,Medium
104,201,06:00,21.7,37,Friday,No,519,Cloudy,Weekend,Medium
102,204,18:00,36.8,40,Wednesday,Yes,572,Cloudy,Weekend,High
101,202,12:00,21.7,64,Monday,Yes,352,Clear,Weekend,Low
104,201,06:00,36.9,47,Friday,Yes,542,Foggy,WorkingDay,Medium
102,205,10:00,39.3,64,Sunday,Yes,799,Foggy,Weekend,Medium
104,204,14:00,28.5,53,Sunday,No,291,Clear,Weekend,Low
101,201,20:00,28.4,41,Sunday,No,253,Cloudy,WorkingDay,Medium
101,205,08:00,35.6,72,Tuesday,Yes,761,Clear,WorkingDay,High
101,203,12:00,25.2,30,Thursday,Yes,403,Foggy,Weekend,Medium
104,203,08:00,36.5,66,Wednesday,Yes,104,Clear,WorkingDay,Medium
101,204,14:00,23,83,Tuesday,No,619,Foggy,WorkingDay,Low
104,203,08:00,35.1,39,Monday,Yes,557,Foggy,WorkingDay,High
102,205,06:00,35.4,68,Sunday,No,894,Rainy,Weekend,High
101,201,10:00,31.7,57,Wednesday,Yes,968,Rainy,Weekend,Low
101,202,14:00,26.2,77,Friday,No,559,Cloudy,WorkingDay,Medium
103,202,18:00,34.5,72,Saturday,Yes,559,Clear,WorkingDay,High
104,203,06:00,37.3,70,Monday,Yes,880,Clear,WorkingDay,Medium
103,205,10:00,37.5,88,Wednesday,No,976,Foggy,Weekend,High
101,202,12:00,37.9,84,Sunday,No,998,Foggy,WorkingDay,High
101,203,16:00,30.5,44,Sunday,Yes,957,Foggy,WorkingDay,Low
104,202,16:00,24.2,60,Sunday,No,397,Foggy,Weekend,Low
105,201,08:00,36.8,75,Monday,No,752,Rainy,WorkingDay,Low
103,201,18:00,20.9,63,Thursday,No,431,Foggy,WorkingDay,High
105,203,08:00,29.2,49,Friday,Yes,729,Rainy,WorkingDay,Low
105,202,14:00,28.1,62,Monday,Yes,727,Foggy,WorkingDay,Low
103,202,20:00,38,67,Monday,No,964,Cloudy,Weekend,Low
102,202,06:00,30.4,31,Thursday,Yes,921,Cloudy,WorkingDay,Low
104,202,20:00,31.9,53,Sunday,No,649,Clear,Weekend,Low
103,202,14:00,20.1,65,Tuesday,Yes,356,Clear,Weekend,Low
105,204,10:00,34.9,78,Friday,Yes,847,Clear,WorkingDay,Low
105,202,20:00,27.9,80,Wednesday,No,990,Rainy,WorkingDay,High
104,201,12:00,33.9,82,Saturday,Yes,740,Clear,Weekend,High
104,202,08:00,24.6,86,Wednesday,No,727,Clear,WorkingDay,Low
104,204,20:00,27.6,81,Tuesday,No,931,Rainy,WorkingDay,Low
